prod,insp,date,buydate,ingr_A,ingr_B,ingr_C,wtcd,gram,origin,label,A_P,B_P,C_P,ingr_extra,extra_P,duration,date_month,buydate_month,buydate_season,buydate_year
JJBB,C,2023-04-27,2023-06-15,319.4504,5.8793,5.8056,F2,2024.86,산천,0,0.1577641911045702,0.002903558764556562,0.002867161186452397,1693.7246999999998,0.8364650889444207,49,4,6,Summer,2023
KCMD,Y,2023-06-17,2023-08-30,392.8984,6.1352,6.8277,F3,779.35,산천,1,0.5041360107782126,0.007872201193302111,0.00876076217360621,373.48870000000005,0.47923102585487914,74,6,8,Summer,2023
KCMD,L,2023-04-02,2023-09-08,328.2278,6.8718,5.825,F1,696.8,오포,0,0.4710502296211252,0.009861940298507463,0.008359644087256028,355.87539999999996,0.5107281859931113,159,4,9,Fall,2023
KCMD,K,2023-05-27,2023-09-22,129.6003,6.0668,6.345,F3,527.84,창하,0,0.24552951652015761,0.011493634434677174,0.01202068808729918,385.8279,0.730956160957866,118,5,9,Fall,2023
KCMD,K,2023-06-06,2023-06-10,393.5273,5.9171,6.7945,F3,753.92,오포,0,0.5219748779711376,0.007848445458404074,0.00901222941426146,347.6810999999999,0.4611644471561968,4,6,6,Summer,2023
KCMD,K,2023-04-29,2023-05-02,327.9772,7.593937499999999,5.7702,F3,689.94,오포,0,0.47537061193726987,0.01100666362292373,0.008363335942255848,348.5986625000001,0.5052593884975506,3,4,5,Spring,2023
JJBB,L,2023-04-23,2023-04-24,317.4251,5.7768,6.4453,F3,1975.46,오포,0,0.16068414445243132,0.0029242809269739703,0.003262683121905784,1645.8128000000002,0.833128891498689,1,4,4,Spring,2023
KCMD,Y,2023-04-25,2023-11-10,319.0089,6.7745,5.8517,F3,716.8,창하,0,0.44504589843750003,0.009451032366071428,0.008163643973214287,385.1649,0.5373394252232143,199,4,11,Fall,2023
GGMD,C,2023-05-08,2023-07-06,131.503,6.7358,6.0879,F3,2436.61,수성,1,0.053969654561049976,0.002764414493907519,0.0024985122773033023,2292.2833,0.9407674186677392,59,5,7,Summer,2023
KCMD,C,2023-04-17,2023-05-26,332.8482,6.1205,5.6025,F3,690.42,창하,0,0.48209524637177376,0.008864893832739492,0.008114625879899192,345.8487999999999,0.5009252339155875,39,4,5,Spring,2023
GBMD,L,2023-04-03,2023-04-28,313.1294,7.593937499999999,5.7124,F1,896.87,산천,0,0.3491357721854895,0.008467155217590063,0.006369261988917011,570.4342625,0.6360278106080034,25,4,4,Spring,2023
JJBB,K,2023-05-15,2023-06-30,127.8021,7.0714,6.466,F3,1835.44,산천,0,0.06963022490519984,0.003852700169986488,0.0035228610033561434,1694.1005,0.9229942139214575,46,5,6,Summer,2023
KCMD,P,2023-05-01,2023-12-07,128.5056,6.7005,5.6456,F3,508.87,산천,1,0.2525312948297207,0.013167410144044647,0.011094385599465482,368.0183,0.7232069094267691,220,5,12,Winter,2023
GGMD,K,2023-04-28,2023-05-22,309.2676,6.1131,6.0841,F3,2672.07,창하,0,0.1157408301429229,0.002287776892072438,0.0022769238829821073,2350.6052,0.8796944690820225,24,4,5,Spring,2023
GGMD,L,2023-04-24,2023-10-11,321.6516,7.132,5.9504,F1,2626.66,수성,1,0.12245650369670989,0.0027152353178561367,0.002265386460371727,2291.926,0.8725628745250623,170,4,10,Fall,2023
JJBB,P,2023-04-18,2023-08-06,328.8222,6.9019,5.7214,F2,1991.16,오포,0,0.16514102332308805,0.003466270917455152,0.002873400429900159,1649.7145,0.8285193053295566,110,4,8,Summer,2023
KCMD,K,2023-04-23,2023-05-17,311.6447,6.3824,5.7093,F3,701.77,산천,0,0.4440838166350799,0.009094717642532453,0.008135571483534491,378.0336,0.5386858942388532,24,4,5,Spring,2023
GBMD,Y,2023-05-04,2023-06-07,131.5668,5.7164,5.3531,F3,721.74,창하,0,0.18229112976972317,0.007920303710477458,0.00741693684706404,579.1037,0.8023716296727353,34,5,6,Summer,2023
KCMD,C,2023-05-18,2023-06-01,131.5707,6.272,6.6759,F3,508.44,산천,0,0.25877330658484776,0.01233577216584061,0.013130162851073874,363.9214,0.7157607583982377,14,5,6,Summer,2023
KCMD,K,2023-05-21,2023-06-16,128.6277,7.593937499999999,6.0833,F3,492.28,창하,0,0.2612897131713659,0.015426053262371007,0.012357398228650363,349.9750624999999,0.7109268353376126,26,5,6,Summer,2023
JJBB,C,2023-04-06,2023-05-25,314.5256,7.2087,5.6137,F2,1969.96,수성,0,0.15966090682044304,0.003659312879449329,0.0028496517695790775,1642.612,0.8338301285305285,49,4,5,Spring,2023
KCMD,P,2023-05-06,2023-05-10,128.9246,5.5898,6.1021,F3,516.01,수성,0,0.2498490339334509,0.010832735799693806,0.011825546016550068,375.3935,0.7274926842503052,4,5,5,Spring,2023
KCMD,C,2023-04-02,2023-04-17,322.2736,7.2268,6.0485,F2,700.72,산천,0,0.45991779883548345,0.010313391939719146,0.008631835826007534,365.1711,0.5211369733987898,15,4,4,Spring,2023
KCMD,K,2023-04-22,2023-05-31,326.2731,7.593937499999999,6.2836,F3,714.8,수성,0,0.45645369334079466,0.010623863318410743,0.00879071068830442,374.6493625,0.5241317326524902,39,4,5,Spring,2023
KCMD,C,2023-05-22,2023-09-24,131.5555,5.9726,6.3869,F3,502.46,산천,0,0.2618228316681925,0.011886717350634877,0.012711260597858536,358.54499999999996,0.7135791903833141,125,5,9,Fall,2023
KCMD,C,2023-04-14,2023-04-21,320.7215,5.6562,6.0787,F3,690.16,산천,1,0.4647060102005332,0.008195490900660718,0.008807667787179785,357.70359999999994,0.5182908311116262,7,4,4,Spring,2023
KCMD,C,2023-04-18,2023-05-23,324.3386,5.8609,6.6472,F3,706.34,수성,1,0.45918198034940677,0.00829756208058442,0.009410765353795621,369.49330000000003,0.5231096922162132,35,4,5,Spring,2023
KCMD,L,2023-05-06,2023-05-18,130.8505,6.9964,6.2488,F1,490.57,오포,0,0.26673155716819213,0.0142617771164156,0.012737835579020324,346.47429999999997,0.7062688301363719,12,5,5,Spring,2023
KCMD,P,2023-06-09,2023-06-23,396.3698,6.4905,7.0041,F3,773.86,산천,0,0.5121983304473677,0.008387175974982555,0.00905086191300752,363.9956,0.47036363166464223,14,6,6,Summer,2023
GBMD,K,2023-06-15,2023-08-26,397.6195,6.1957,6.7896,F3,1069.11,수성,1,0.37191636033710285,0.005795194133438094,0.0063507029211213074,658.5051999999998,0.6159377426083377,72,6,8,Summer,2023
KCMD,C,2023-05-25,2023-08-24,131.5237,6.5439,6.6036,F2,512.79,산천,0,0.25648647594531876,0.01276136430117592,0.012877786228280584,368.11879999999996,0.7178743735252248,91,5,8,Summer,2023
KCMD,L,2023-04-04,2023-04-23,315.7463,5.9151,5.9539,F3,704.39,창하,1,0.4482549439940942,0.008397478669487073,0.008452561791053251,376.7747,0.5348950155453654,19,4,4,Spring,2023
JJBB,L,2023-06-04,2023-07-22,399.1126,6.1877,6.9606,F3,2105.62,산천,0,0.18954635689250673,0.0029386593972321696,0.0033057246796667967,1693.3591,0.8042092590305943,48,6,7,Summer,2023
JJBB,C,2023-04-08,2023-08-04,327.5883,5.5343,6.0842,F2,1981.68,오포,0,0.16530837471236526,0.0027927314198054175,0.003070223244923499,1642.4732000000001,0.8288286706229059,118,4,8,Summer,2023
KCMD,C,2023-04-24,2023-05-25,325.4831,5.9161,5.9103,F3,695.58,산천,0,0.4679305040397941,0.008505276172402886,0.008496937807297508,358.2705000000001,0.5150672819805056,31,4,5,Spring,2023
KCMD,P,2023-05-02,2023-08-31,129.1604,6.4209,6.0991,F3,512.15,산천,0,0.25219252172215173,0.012537147320121058,0.011908815776627942,370.4696,0.7233615151810994,121,5,8,Summer,2023
KCMD,L,2023-06-15,2023-06-20,396.6907,6.1039,6.6128,F3,756.07,창하,0,0.5246745671697065,0.008073194280952822,0.00874628010633936,346.66260000000005,0.45850595844300135,5,6,6,Summer,2023
KCMD,C,2023-04-19,2023-05-30,319.8209,6.1595,6.7736,F2,705.28,수성,0,0.45346656647005446,0.008733410843920146,0.00960412885662432,372.526,0.5281958938294011,41,4,5,Spring,2023
JJBB,K,2023-04-07,2023-06-19,321.6229,7.593937499999999,5.5707,F3,2030.15,산천,0,0.15842321995911632,0.003740579513829027,0.0027439844346476864,1695.3624625000002,0.835092216092407,73,4,6,Summer,2023
KCMD,K,2023-04-15,2023-05-02,314.3779,5.893,6.1933,F3,684.71,오포,1,0.4591402199471309,0.008606563362591461,0.009045143199310657,358.24580000000003,0.523208073490967,17,4,5,Spring,2023
GBMD,L,2023-04-11,2023-05-29,316.5823,6.9626,6.101,F1,899.89,산천,0,0.3518011090244363,0.007737167876073743,0.006779717521030348,570.2441,0.6336820055784596,48,4,5,Spring,2023
GBMD,Y,2023-06-02,2023-08-21,391.8687,6.3612,6.9059,F3,979.24,창하,1,0.4001763612597524,0.006496058167558515,0.0070523058698582575,574.1042,0.5862752747028308,80,6,8,Summer,2023
JJBB,K,2023-05-07,2023-07-24,129.2612,5.8803,5.9277,F3,1785.86,수성,0,0.07238036576215381,0.003292699315735836,0.0033192411499221664,1644.7908,0.9210076937721883,78,5,7,Summer,2023
KCMD,K,2023-04-15,2023-06-01,319.9567,5.7733,6.0866,F3,690.16,오포,0,0.46359786136548053,0.008365161701634405,0.008819114408253158,358.3434,0.519217862524632,47,4,6,Summer,2023
KCMD,K,2023-04-23,2023-06-22,319.5163,7.593937499999999,5.9568,F3,703.37,수성,0,0.4542648961428551,0.010796504684589902,0.008468942377411604,370.30296250000004,0.5264696567951435,60,4,6,Summer,2023
GBMD,Y,2023-05-08,2023-06-05,131.5096,5.878,6.5205,F2,802.35,수성,1,0.16390552751293078,0.007325979933944039,0.008126752664049355,658.4419,0.8206417398890758,28,5,6,Summer,2023
GGMD,Y,2023-04-08,2023-04-11,323.4915,5.857,6.4232,F2,2629.85,수성,0,0.12300758598399147,0.002227123219955511,0.00244242067038044,2294.0783,0.8723228701256727,3,4,4,Spring,2023
KCMD,C,2023-04-09,2023-05-21,331.5601,7.2976,5.7417,F2,719.73,수성,0,0.4606728912230975,0.010139357814736082,0.007977574923929807,375.1306000000001,0.5212101760382366,42,4,5,Spring,2023
GBMD,C,2023-04-20,2023-04-27,326.1435,5.872,5.9646,F3,913.15,창하,0,0.35716311668400597,0.006430487871653069,0.006531895088430159,575.1698999999999,0.6298745003559107,7,4,4,Spring,2023
KCMD,K,2023-06-03,2023-06-07,398.0308,6.2784,6.6532,F3,759.93,오포,0,0.5237729790901794,0.008261813588093641,0.008755016909452186,348.96759999999995,0.4592101904122748,4,6,6,Summer,2023
KCMD,Y,2023-05-04,2023-06-11,131.5475,7.593937499999999,5.7295,F3,501.08,오포,0,0.26252793965035526,0.015155139897820706,0.011434301907878981,356.20906249999996,0.710882618543945,38,5,6,Summer,2023
KCMD,L,2023-05-24,2023-06-13,130.2926,6.1705,6.0835,F3,519.4,수성,0,0.2508521370812476,0.011880053908355795,0.011712552945706585,376.85339999999997,0.72555525606469,20,5,6,Summer,2023
KCMD,C,2023-04-29,2023-10-25,323.7559,7.4193,5.7232,F3,695.99,오포,0,0.4651732065115878,0.010660066954984984,0.008223106653831233,359.09159999999997,0.5159436198795959,179,4,10,Fall,2023
GGMD,L,2023-05-01,2023-06-28,130.7811,5.6576,6.1362,F1,2494.14,산천,0,0.0524353484567827,0.0022683570288756848,0.002460246818542664,2351.5651,0.9428360476957989,58,5,6,Summer,2023
KCMD,K,2023-05-28,2023-07-13,129.3031,5.8336,6.1521,F3,503.39,산천,0,0.25686465762132743,0.011588629094737677,0.012221339319414371,362.1012,0.7193253739645206,46,5,7,Summer,2023
KCMD,K,2023-06-28,2023-09-16,402.6819,6.4592,6.7581,F3,760.51,창하,0,0.5294892900816557,0.00849324795203219,0.00888627368476417,344.6108,0.4531311882815479,80,6,9,Fall,2023
GBMD,Y,2023-05-13,2023-06-17,131.563,6.8755,5.4054,F2,714.7,오포,0,0.18408143276899397,0.009620120330208478,0.007563173359451518,570.8561000000001,0.7987352735413461,35,5,6,Summer,2023
JJBB,C,2023-05-21,2023-05-25,131.5079,5.645,5.8441,F3,1791.97,오포,0,0.07338733349330626,0.003150164344269156,0.0032612711150298273,1648.973,0.9202012310473947,4,5,5,Spring,2023
JJBB,Y,2023-06-15,2023-12-08,402.6845,6.254,6.6714,F2,2057.54,수성,0,0.19571162650543855,0.003039552086472195,0.003242415700302303,1641.9301,0.798006405707787,176,6,12,Winter,2023
GBMD,Y,2023-06-18,2023-08-19,399.2839,6.3164,6.8783,F2,976.66,오포,0,0.4088258964225012,0.006467347899985665,0.007042676059222248,564.1813999999999,0.5776640796182909,62,6,8,Summer,2023
GBMD,C,2023-05-07,2023-05-18,131.5637,5.8137,6.0599,F2,708.05,산천,0,0.1858113127603983,0.0082108608149142,0.008558576371725161,564.6126999999999,0.7974192500529623,11,5,5,Spring,2023
KCMD,K,2023-04-03,2023-06-03,311.4811,6.9838,5.836,F3,669.34,창하,0,0.46535557414766787,0.01043386022051573,0.008719036662981445,345.0391,0.515491528968835,61,4,6,Summer,2023
KCMD,K,2023-05-01,2023-05-16,129.1857,7.1956,5.7208,F3,529.0,창하,0,0.24420737240075613,0.01360226843100189,0.010814366729678638,386.8979,0.7313759924385633,15,5,5,Spring,2023
JJBB,C,2023-06-18,2023-07-27,398.5523,6.4393,6.7301,F3,2063.2,창하,0,0.1931719174098488,0.0031210255913144635,0.003261971694455216,1651.4782999999998,0.8004450853043815,39,6,7,Summer,2023
GGMD,C,2023-04-27,2023-07-05,316.193,6.1779,5.8794,F3,2741.19,오포,0,0.11534880836425056,0.0022537292197914046,0.002144834907467195,2412.9397,0.8802526275084908,69,4,7,Summer,2023
GBMD,C,2023-06-16,2023-08-11,398.28,6.3351,6.7406,F3,976.22,오포,0,0.4079818073794841,0.006489418368810309,0.006904796050070681,564.8643000000001,0.5786239782016349,56,6,8,Summer,2023
KCMD,Y,2023-06-22,2023-08-15,398.6356,6.0894,6.7505,F3,755.33,창하,0,0.5277634941019157,0.00806190671626971,0.00893715329723432,343.85450000000003,0.45523744588458026,54,6,8,Summer,2023
GBMD,Y,2023-06-22,2023-07-17,405.826,6.2049,6.8235,F2,970.2,산천,0,0.4182910740053597,0.006395485466914038,0.00703308596165739,551.3456,0.5682803545660688,25,6,7,Summer,2023
GGMD,L,2023-06-10,2023-07-05,394.1805,6.215,6.875,F1,2755.99,창하,1,0.14302682520618726,0.002255088008301917,0.0024945663808649526,2348.7194999999997,0.8522235204046459,25,6,7,Summer,2023
JJBB,Y,2023-05-11,2023-06-03,131.5831,5.842,6.6516,F2,1780.68,오포,0,0.07389486039041265,0.003280769144371813,0.0037354269155603476,1636.6033,0.9190889435496552,23,5,6,Summer,2023
KCMD,L,2023-05-24,2023-08-17,128.3112,6.4079,6.4975,F2,507.84,산천,0,0.25266068052930063,0.012617950535601764,0.012794384057971014,366.62339999999995,0.7219269848771266,85,5,8,Summer,2023
KCMD,K,2023-05-13,2023-08-20,128.0289,7.3043,5.8832,F2,499.43,산천,1,0.2563500390445107,0.014625272811004545,0.011779829005065776,358.21360000000004,0.717244859139419,99,5,8,Summer,2023
KCMD,L,2023-04-07,2023-04-08,316.4997,6.9378,5.3399,F3,712.21,창하,0,0.4443909801884276,0.009741228008592971,0.0074976481655691435,383.43260000000004,0.5383701436374103,1,4,4,Spring,2023
JJBB,C,2023-05-22,2023-05-29,131.5309,7.1512,5.8826,F2,1787.83,수성,0,0.07357013810037867,0.00399993287952434,0.003290357584334081,1643.2653,0.919139571435763,7,5,5,Spring,2023
GBMD,Y,2023-06-11,2023-10-04,398.3742,6.4349,6.6185,F2,979.13,산천,1,0.40686548262232797,0.006572058868587419,0.006759572273344704,567.7024,0.57980288623574,115,6,10,Fall,2023
JJBB,C,2023-04-16,2023-04-30,315.1116,6.0374,6.2786,F2,1972.1,창하,0,0.1597847979311394,0.003061406622382232,0.0031837127934688913,1644.6724,0.8339700826530095,14,4,4,Spring,2023
KCMD,L,2023-06-06,2023-06-09,402.5351,6.5917,6.8165,F1,777.28,산천,0,0.5178765695759572,0.008480470358172088,0.008769684026348291,361.33669999999995,0.4648732760395224,3,6,6,Summer,2023
KCMD,C,2023-05-17,2023-05-25,131.5298,6.4369,6.5256,F2,512.15,산천,0,0.2568189007126818,0.012568388167529044,0.012741579615347066,367.6577,0.717871131504442,8,5,5,Spring,2023
GBMD,L,2023-06-14,2023-08-18,400.5871,6.0833,6.7008,F1,973.56,산천,0,0.4114662681293398,0.006248510620814332,0.006882780722297548,560.1887999999999,0.5754024405275483,65,6,8,Summer,2023
JJBB,L,2023-05-07,2023-05-25,130.354,5.7219,6.2131,F3,1786.71,오포,0,0.07295755886517678,0.0032024782981009787,0.0034773970034308868,1644.421,0.9203625658332913,18,5,5,Spring,2023
KCMD,C,2023-04-22,2023-06-02,312.6211,5.7273,6.1216,F3,674.54,오포,0,0.46345820855694253,0.008490675126753047,0.00907522163251994,350.06999999999994,0.5189758946837845,41,4,6,Summer,2023
KCMD,L,2023-04-26,2023-04-28,321.6769,6.3579,6.1376,F3,706.57,산천,0,0.4552654372532091,0.008998259195833391,0.008686471262578372,372.39760000000007,0.5270498322883791,2,4,4,Spring,2023
KCMD,Y,2023-05-19,2023-05-31,131.549,6.5056,6.7829,F2,495.64,오포,0,0.2654123960939392,0.013125655717859739,0.01368513437172141,350.8025,0.7077768138164797,12,5,5,Spring,2023
JJBB,C,2023-05-11,2023-06-03,131.557,5.7632,6.0874,F3,1833.44,산천,0,0.07175418884719434,0.003143380748756436,0.0033202068243302204,1690.0324,0.921782223579719,23,5,6,Summer,2023
KCMD,C,2023-06-03,2023-07-17,404.1868,6.2825,6.7985,F2,760.78,창하,0,0.5312794763269276,0.008257972081284997,0.008936223349720024,343.51219999999995,0.4515263282420673,44,6,7,Summer,2023
GBMD,K,2023-06-18,2023-08-01,396.9666,6.227,6.7708,F3,991.12,창하,1,0.4005232464282832,0.006282791185729276,0.006831463394947131,581.1556,0.5863624989910405,44,6,8,Summer,2023
GGMD,L,2023-06-10,2023-06-19,400.4717,6.5078,6.8305,F2,2821.29,오포,0,0.14194630824906337,0.0023066753151926955,0.0024210556164024257,2407.48,0.8533259608193415,9,6,6,Summer,2023
KCMD,C,2023-06-07,2023-06-21,400.4368,6.3491,7.0001,F3,778.74,산천,0,0.5142111616200529,0.008153042093638442,0.008989007884531422,364.954,0.46864678840177726,14,6,6,Summer,2023
KCMD,L,2023-04-16,2023-05-03,314.507,6.9779,5.864,F3,693.44,산천,1,0.453546089063221,0.010062730733733271,0.008456391324411628,366.0911000000001,0.5279347888786342,17,4,5,Spring,2023
KCMD,K,2023-06-25,2023-06-28,391.4935,6.5085,6.6847,F3,778.29,수성,1,0.503017512752316,0.0083625640827969,0.008588957843477367,373.60329999999993,0.4800309653214097,3,6,6,Summer,2023
KCMD,L,2023-04-27,2023-09-19,327.5806,6.5465,5.9058,F1,687.1,오포,0,0.47675825935089505,0.009527725221947314,0.00859525542133605,347.06710000000004,0.5051187600058216,145,4,9,Fall,2023
GBMD,Y,2023-04-08,2023-04-22,315.0429,5.9382,6.1582,F2,894.01,산천,0,0.35239303810919337,0.006642207581570676,0.006888289840158388,566.8706999999999,0.6340764644690775,14,4,4,Spring,2023
KCMD,Y,2023-05-23,2023-06-09,131.5773,6.0932,6.0002,F2,487.68,창하,0,0.2698025344488189,0.012494258530183728,0.01230355971128609,344.0093,0.7053996473097113,17,5,6,Summer,2023
GBMD,Y,2023-06-03,2023-07-06,397.5117,6.3235,6.6701,F2,1067.31,수성,0,0.3724425893133204,0.005924707910541455,0.00624944955073971,656.8046999999999,0.6153832532253983,33,6,7,Summer,2023
JJBB,C,2023-05-19,2023-07-27,131.5731,5.9264,6.075,F2,1791.41,창하,0,0.07344667049977392,0.0033082320630118175,0.003391183481168465,1647.8355000000001,0.9198539139560459,69,5,7,Summer,2023
KCMD,C,2023-04-23,2023-08-04,320.0757,5.777,5.9724,F2,694.07,산천,1,0.46115766421254334,0.008323367960004035,0.00860489575979368,362.2449000000001,0.5219140720676589,103,4,8,Summer,2023
KCMD,Y,2023-06-03,2023-06-19,396.773,6.3408,6.8664,F3,757.48,오포,0,0.5238065691503406,0.00837091408354016,0.009064793789935048,347.4998,0.45875772297618417,16,6,6,Summer,2023
GBMD,C,2023-05-04,2023-06-16,131.5153,5.6227,6.0979,F2,723.37,창하,0,0.18180917096368387,0.0077729239531636645,0.00842984917815226,580.1341,0.8019880559050002,43,5,6,Summer,2023
GBMD,C,2023-04-14,2023-04-27,329.9789,5.6714,6.5842,F2,917.62,창하,0,0.35960299470369,0.006180554041978161,0.007175301322987729,575.3855,0.6270411499313441,13,4,4,Spring,2023
GBMD,C,2023-05-29,2023-06-05,131.5151,5.9217,5.7234,F3,726.76,창하,0,0.18096083989212394,0.008148081897737906,0.007875227035059718,583.5998,0.8030158511750783,7,5,6,Summer,2023
KCMD,C,2023-06-26,2023-07-10,397.3954,6.266,6.7802,F2,762.82,오포,0,0.5209556645080097,0.008214257623030335,0.008888335387116225,352.37840000000006,0.4619417424818437,14,6,7,Summer,2023
GBMD,K,2023-06-16,2023-10-28,394.9428,6.5407,6.8422,F3,980.57,산천,0,0.4027685937770888,0.006670304006853157,0.006977778231028891,572.2443000000001,0.5835833239850291,134,6,10,Fall,2023
GBMD,K,2023-04-12,2023-07-10,318.4716,5.8354,6.0126,F3,908.51,창하,0,0.350542756821609,0.006423044325323882,0.006618088958844702,578.1904,0.6364161098942224,89,4,7,Summer,2023
GBMD,C,2023-06-04,2023-06-13,400.8486,6.3653,6.4762,F2,994.88,창하,1,0.40291150691540684,0.006398058057253136,0.006509528787391444,581.1899000000001,0.5841809062399487,9,6,6,Summer,2023
KCMD,Y,2023-06-16,2023-08-13,397.9488,6.2054,6.6978,F3,776.95,산천,0,0.5121935774502864,0.007986871742068344,0.008620631958298474,366.09800000000007,0.4711989188493469,58,6,8,Summer,2023
KCMD,L,2023-05-04,2023-07-14,129.2594,5.6582,5.8891,F2,489.41,오포,0,0.26411270713716517,0.011561267648801617,0.012033060215361354,348.6033,0.7122929649986718,71,5,7,Summer,2023
KCMD,Y,2023-05-12,2023-08-27,131.5503,5.95,6.101,F3,518.39,창하,0,0.25376704797546246,0.011477844865834605,0.011769131348984356,374.7887,0.7229859758097186,107,5,8,Summer,2023
KCMD,C,2023-04-22,2023-05-15,322.2403,5.7515,6.7653,F2,712.02,수성,0,0.45257197831521584,0.008077722535883824,0.009501558944973456,377.26289999999995,0.5298487402039268,23,4,5,Spring,2023
JJBB,C,2023-06-01,2023-06-09,399.7502,6.2864,6.8292,F3,2060.55,오포,1,0.194001698575623,0.0030508359418601827,0.0033142607556234985,1647.6842000000001,0.7996332047268933,8,6,6,Summer,2023
GBMD,Y,2023-05-05,2023-07-15,131.5453,5.811,5.9459,F2,707.51,오포,1,0.18592712470495115,0.008213311472629362,0.008403980155757516,564.2078,0.797455583666662,71,5,7,Summer,2023
JJBB,L,2023-05-08,2023-06-30,130.3284,5.7487,6.621,F2,1786.44,수성,1,0.07295425539060925,0.00321796421934126,0.0037062537784644323,1643.7419,0.920121526611585,53,5,6,Summer,2023
KCMD,L,2023-04-27,2023-06-29,325.4116,5.6059,5.9249,F3,682.5,창하,0,0.47679355311355315,0.008213772893772894,0.008681172161172162,345.5576,0.5063115018315018,63,4,6,Summer,2023
