prod,insp,wtcd,origin,ingr_C,ingr_extra,A_P,extra_P,duration,date_month,label
KCMD,P,F2,산천,6.0061,362.6513,0.2546739216619093,0.7188616000634316,23,5,1
KCMD,L,F1,산천,6.981,371.18570000000005,0.5111830076163109,0.4719642198685265,42,6,0
GGMD,L,F3,창하,6.1915,2352.1339,0.1150739664904846,0.8804609804303232,31,4,0
GBMD,L,F3,산천,6.3459,563.9992,0.182055245638689,0.8005780067850501,81,5,1
KCMD,Y,F2,오포,6.1711,351.57070000000004,0.466840901091165,0.5156205268098087,3,4,0
JJBB,C,F3,수성,5.974,1651.3594,0.0732880192547691,0.920038888393653,61,5,0
JJBB,C,F2,오포,5.6721,1637.3983,0.1601520633902807,0.833294299658519,14,4,0
KCMD,K,F3,창하,6.8417,382.1299,0.5026896950789976,0.4806907265774379,8,6,0
GGMD,Y,F2,산천,6.9302,2352.7585,0.143948495835233,0.8513198077911176,9,6,1
KCMD,L,F3,수성,5.4568,372.6088,0.2498207369056192,0.7252443700488546,143,5,0
KCMD,Y,F3,수성,5.65,314.20400000000006,0.4905514488007236,0.4900096690683385,3,4,1
GGMD,K,F3,오포,6.8494,2414.1771,0.1390835895962573,0.8562824673597292,208,6,1
JJBB,C,F2,오포,6.193,1645.496,0.1608841853803211,0.8328125395403452,6,4,0
JJBB,C,F3,오포,5.7572,1652.3887625,0.0731781155759322,0.9193932778229084,3,5,0
JJBB,L,F3,오포,5.5529,1643.7326,0.0730882945614938,0.9200751181067104,39,5,1
KCMD,C,F2,산천,5.8466,361.3155,0.4607079441946269,0.5207475786924939,26,4,1
GBMD,C,F2,오포,6.1079,570.1737,0.1843003852889667,0.7988423117338004,37,5,0
GGMD,Y,F2,창하,5.3013,2354.1073,0.0526952234872908,0.9427704734862896,12,5,0
KCMD,Y,F3,산천,5.72,359.5536,0.4672255888406128,0.5138829179053281,8,4,0
KCMD,P,F3,수성,5.9511,378.6304999999999,0.4475960941468646,0.5342756956595359,109,4,1
GGMD,L,F2,수성,6.1176,2291.4848,0.0537493479234184,0.9412431968388149,21,5,0
JJBB,C,F2,오포,5.9346,1642.7919,0.1612333313067445,0.8323159350680933,13,4,0
JJBB,C,F3,오포,6.7838,1648.4675,0.1933846258397732,0.8001958661799542,22,6,0
KCMD,L,F1,산천,6.6503,364.9649999999999,0.5123374429341518,0.4706675092208093,45,6,0
GGMD,L,F1,수성,5.9626,2292.8008,0.1251350674673474,0.8697733385430694,10,4,0
JJBB,C,F3,창하,6.2204,1649.0135,0.0733834439672003,0.9198491102805824,50,5,0
KCMD,C,F3,오포,6.7346,357.2631,0.5191430761435828,0.4641408026191002,71,6,0
KCMD,C,F3,산천,5.5619,372.81979999999993,0.2542918712071432,0.720536121526033,26,5,0
JJBB,P,F3,창하,5.6994,1770.0249,0.0,0.992901081517715,118,5,0
JJBB,Y,F2,수성,6.4194,1646.9845,0.0734225954505354,0.9195996046857028,320,5,1
GBMD,L,F1,산천,5.9861,561.4887,0.1852934153863646,0.7980112562356987,45,5,0
GGMD,K,F3,창하,6.5981,2360.1874,0.1444821930055409,0.8508521905901777,11,6,0
KCMD,L,F3,산천,5.416,368.2971,0.4588237887969048,0.5238785525305112,31,4,0
GGMD,Y,F3,수성,6.1328,2295.0485000000003,0.1231771533617435,0.8716940893173204,3,4,0
GGMD,K,F3,수성,6.9071,2296.5758,0.1459109766829607,0.8491809085732457,106,6,0
GBMD,C,F2,오포,6.5841,565.7174,0.4096211379127383,0.5772390922819477,29,6,0
KCMD,C,F3,창하,6.3903,344.6982,0.2693911155713027,0.7059581788764413,4,5,0
GBMD,L,F3,창하,6.8374,587.397,0.3994717056588682,0.5872795440911818,21,6,1
JJBB,C,F3,수성,6.2562,1645.4263,0.1608721315790805,0.8329627567214576,23,4,0
JJBB,K,F3,창하,5.9776,1646.9999,0.0716900943449016,0.9216254070932146,31,5,0
JJBB,L,F3,오포,5.9672,1645.4148,0.1608086351623649,0.8330454945878351,162,4,0
KCMD,K,F3,오포,6.0482,353.4612,0.2589114614918132,0.7144960582171012,11,5,0
KCMD,L,F3,오포,6.6518,350.0898,0.5242267176772706,0.4586890100099576,198,6,0
GBMD,Y,F2,창하,6.0635,578.6201,0.1818690115724418,0.8000056686991027,38,5,0
JJBB,Y,F2,수성,6.6282,1641.618,0.0736219388697106,0.9184750437803876,3,5,0
KCMD,C,F2,창하,6.8685,348.658,0.5247461415086898,0.4583624746930297,8,6,0
KCMD,Y,F2,산천,6.7263,363.7916,0.5179345726238758,0.4654268643731689,3,6,0
KCMD,C,F3,오포,5.959,358.1206,0.4678183911354152,0.5153555907324795,288,4,0
JJBB,K,F3,창하,5.8902,1639.8994,0.0723166266034641,0.9210227349313684,44,5,0
GGMD,L,F3,수성,6.2288,2294.3479,0.1197824146821461,0.8750506872721171,18,4,0
GBMD,K,F3,오포,6.2233,562.9881,0.1834869756547661,0.7991881609766485,20,5,1
KCMD,P,F3,창하,6.8136,348.7072,0.5244684540307644,0.4580598210884443,3,6,0
JJBB,Y,F2,수성,5.8147,1645.0948625,0.0734772601576509,0.9190320064468194,153,5,0
KCMD,Y,F3,오포,6.9672,356.09090000000003,0.5197719882417211,0.4631655003772014,41,6,0
KCMD,C,F2,창하,6.4138,381.5999000000001,0.449075890046863,0.5338181436665035,98,4,1
GBMD,L,F3,산천,5.9372,567.1551,0.1836610651754398,0.7988887636809263,14,5,0
KCMD,L,F1,오포,6.7854,353.13520000000005,0.262416547328506,0.7122676939833398,6,5,0
KCMD,L,F3,수성,6.1304,375.6888,0.4505209795663702,0.532733228400051,7,4,1
KCMD,K,F3,창하,5.8576,344.5974,0.2651195461578133,0.7108765342960288,24,5,0
JJBB,L,F3,수성,6.5575,1644.2484,0.1644094285671059,0.8292097977215304,79,4,0
KCMD,C,F3,창하,5.6495,344.3269,0.4863330973400182,0.4975031425640433,21,4,0
KCMD,Y,F3,창하,6.0553,342.8581,0.270424394456553,0.7049761483735658,66,5,0
JJBB,K,F3,수성,6.0728,1642.4014000000002,0.1628459378083647,0.831111707107254,70,4,0
KCMD,K,F3,수성,6.0105,374.2152000000001,0.4539598274276822,0.5293375769149163,15,4,1
KCMD,C,F3,창하,6.229,391.2402,0.4379615829282222,0.5449710966555696,150,4,0
GGMD,C,F3,창하,6.7408,2348.6873,0.1423194326426563,0.8528833765460342,9,6,1
KCMD,Y,F3,오포,6.8556,349.5809,0.5268083912799573,0.456068283518806,36,6,1
GGMD,L,F3,산천,6.7819,2352.311,0.1433369670323302,0.8519192811794914,64,6,0
GBMD,K,F3,창하,6.2242,580.2105,0.348042531188805,0.6383094237496975,2,4,0
KCMD,Y,F3,오포,6.1248,357.0033,0.4718508964455719,0.5087981358492718,20,4,0
GBMD,K,F2,오포,6.5955,567.0720000000001,0.1814704095616179,0.8011415170309256,19,5,0
GGMD,C,F2,수성,6.5726,2299.1347,0.1206282684679133,0.8744317667507198,15,4,1
KCMD,C,F2,오포,6.7901,360.9429,0.516137331831307,0.4673670512372295,22,6,1
KCMD,L,F2,산천,5.5933,366.0123,0.2537602378327295,0.7206101354544022,35,5,0
KCMD,K,F3,오포,5.6847,359.3407,0.2569331973686841,0.7184945914062343,28,5,0
KCMD,Y,F3,수성,5.4434,372.17930000000007,0.2552074439183419,0.7222294884731818,118,5,0
GBMD,L,F2,오포,6.7825,564.5999999999999,0.4049785801083352,0.5814264824006755,61,6,1
KCMD,K,F3,창하,5.6748,382.9465625,0.4441891816064865,0.5371974335774206,23,4,0
KCMD,C,F3,오포,6.793,361.009,0.5197609664043544,0.463444035071954,3,6,0
KCMD,Y,F3,산천,6.8562,332.78760000000005,0.5382050871219708,0.4443388744241939,16,6,1
GGMD,L,F3,창하,6.2305,2348.8484,0.0523007417992646,0.9428430821598884,3,5,0
JJBB,L,F1,수성,5.9365,1638.7574,0.164709262622226,0.8289656881838462,26,4,0
KCMD,Y,F3,수성,6.7681,377.9226,0.5058531746031746,0.4776091901728844,95,6,0
JJBB,K,F3,수성,6.1624,1646.0388,0.0721452673400296,0.9210927506225344,14,5,0
JJBB,Y,F2,산천,5.7099,1686.5364,0.0718840872705814,0.9215189845752032,229,5,1
GBMD,P,F2,산천,6.6399,562.2678999999999,0.182376967523411,0.8001991005607263,17,5,0
GBMD,C,F2,수성,6.6327,658.7593999999999,0.3240925903590238,0.6621229847625939,45,4,1
KCMD,L,F3,산천,5.9596,362.4414,0.2560541336038024,0.7208030547103395,6,5,0
KCMD,Y,F2,창하,6.1453,350.6975,0.2654049309983052,0.7075649665079493,40,5,0
KCMD,L,F3,오포,5.4622,353.8164,0.2584192523326654,0.7161260550124476,8,5,0
KCMD,P,F3,창하,6.8439,340.5557,0.5269771547803755,0.455507597239313,2,6,1
KCMD,Y,F3,수성,6.2821,373.1305,0.2539937052269786,0.7204821487188399,82,5,1
KCMD,L,F3,오포,6.6887,353.4904000000001,0.5199342131128205,0.4632476705937857,46,6,0
KCMD,C,F3,수성,6.5467,376.7618999999999,0.4988037508200096,0.484624853684576,34,6,0
GBMD,C,F3,수성,6.2518,653.9603999999999,0.3176043321003719,0.6700619896103363,51,4,0
KCMD,K,F3,창하,5.6988,382.6424,0.2436550414364641,0.7340438919582566,1,5,0
KCMD,Y,F3,창하,6.1055,343.2632,0.2703139510992398,0.7052870351345798,11,5,1
KCMD,Y,F2,수성,6.8635,372.4873,0.5053344365763547,0.4778418770525451,23,6,0
KCMD,L,F1,오포,5.931,354.8446,0.2620148894329173,0.7120532166793756,23,5,0
GGMD,L,F3,오포,5.6857,2412.4954,0.0500871064438392,0.9453166669932016,35,5,0
KCMD,L,F1,창하,5.6703,371.92030000000005,0.2537204514111454,0.7224138064992328,28,5,0
JJBB,K,F2,수성,6.6277,1642.7823,0.0724862702024164,0.9206150388917532,52,5,0
KCMD,L,F3,산천,6.0855,361.8643,0.4638302434282936,0.5172519618633771,96,4,0
JJBB,L,F1,산천,6.3779,1681.1648,0.1583959582103201,0.8355772920207954,7,4,0
KCMD,C,F2,산천,5.9264,369.1038,0.5129565929565929,0.4723379914004914,5,6,0
KCMD,L,F1,오포,6.0401,354.3767,0.2627610587382161,0.7138359116912417,65,5,0
GGMD,L,F3,창하,6.116,2363.9483,0.1175323706011444,0.8778024381458802,45,4,0
JJBB,Y,F2,산천,5.9184,1703.2634,0.0712388652128944,0.9223331474151047,65,5,0
KCMD,K,F3,산천,6.4176,368.0074000000001,0.4528345437549435,0.5292405263536349,95,4,0
GBMD,C,F3,창하,6.5203,569.019,0.4043546356293953,0.5824801154684766,30,6,0
KCMD,L,F3,창하,6.6403,342.0767,0.2654951468366481,0.7079548417806659,96,5,0
GBMD,L,F3,오포,6.6087,572.4490000000001,0.1796983307447984,0.8009752480096266,10,5,0
KCMD,L,F1,창하,6.7167,386.7688,0.495784467097295,0.4879501412999596,56,6,0
KCMD,K,F3,산천,5.7474,367.77879999999993,0.4608655103781632,0.5228586863804378,68,4,0
JJBB,L,F2,수성,5.6127,1647.4683,0.1608165402124431,0.8333172989377845,29,4,0
KCMD,P,F3,산천,6.7963,368.4868,0.5059042601390273,0.4769993915936363,106,6,1
KCMD,L,F1,수성,6.4242,375.5706,0.4502561022147471,0.5308193292157223,15,4,0
GBMD,K,F3,창하,6.6995,583.8235,0.3983268968994202,0.5886801109150491,6,6,0
KCMD,C,F2,산천,6.2044,363.7137,0.4682143815969818,0.5139304234785435,2,4,0
KCMD,C,F3,오포,6.8237,351.9392,0.5219721076409349,0.460864532180973,58,6,0
KCMD,L,F3,오포,6.5841,355.5570000000001,0.5134810920762393,0.4696363708409833,239,6,1
KCMD,K,F3,수성,6.3681,372.7621,0.2496796771426343,0.7267451064493489,203,5,1
JJBB,K,F3,수성,5.89,1638.4317999999998,0.1595016085354183,0.8340112597479282,10,4,0
KCMD,C,F3,산천,6.3057,371.3184,0.2553040507754119,0.7207127190854214,21,5,0
KCMD,K,F3,창하,6.0874,338.78099999999995,0.2681329885944244,0.7063971308826288,27,5,0
JJBB,L,F1,수성,6.6258,1646.2012000000002,0.1942075308606004,0.7994139642395812,17,6,0
KCMD,L,F1,산천,6.8025,373.3117,0.5058171071821509,0.4775883376404063,11,6,0
GGMD,L,F3,창하,6.9536,2345.7315,0.1461007919157992,0.8490044952441619,57,6,1
GBMD,L,F3,오포,7.0461,564.0344,0.4053455732438165,0.5807961776880779,29,6,0
GBMD,K,F3,산천,5.8972,564.8352,0.3517723363941116,0.6332730146984629,14,4,0
GBMD,C,F3,산천,6.6753,563.4592,0.4109003310716913,0.5757573775852203,14,6,0
GGMD,Y,F3,수성,6.1528,2296.7648000000004,0.1245778867618466,0.8704779591511876,1,4,0
KCMD,C,F3,산천,5.6673,374.3016,0.4525264795305098,0.5293100473732588,24,4,0
GBMD,L,F1,산천,6.3511,561.9915,0.1849518998836516,0.7973998978404608,4,5,0
KCMD,C,F3,수성,6.7803,371.1595,0.5048454896907216,0.478298324742268,20,6,0
GGMD,C,F3,수성,6.2348,2289.6861,0.054037531485111,0.9408289880798292,72,5,1
KCMD,L,F1,수성,5.9882,375.7696,0.2518345969095433,0.7249061481181395,168,5,0
GBMD,L,F3,산천,6.1518,561.0284,0.3616051689241787,0.6239056070816931,30,4,0
KCMD,C,F2,오포,6.8377,347.88290000000006,0.5273762680803717,0.4553739119052294,7,6,0
KCMD,P,F2,수성,6.0847,369.5821,0.2513517809832205,0.7253107643999607,111,5,1
KCMD,C,F2,오포,6.3691,356.1364,0.4625680684973325,0.5177078396883313,43,4,0
KCMD,K,F3,수성,6.1525,377.9075,0.2474140085751091,0.7265914902616755,39,5,0
KCMD,L,F2,산천,6.3261,356.0159,0.2571976905590536,0.716200084491742,34,5,1
JJBB,L,F3,오포,6.7447,1637.5516,0.1945064078162669,0.7991721081861927,14,6,1
JJBB,C,F2,오포,5.6619,1640.5848,0.0737389154830102,0.9196000044842548,17,5,0
JJBB,C,F2,오포,5.89,1638.1434,0.1624295165032671,0.8317095262513898,6,4,0
GBMD,Y,F2,오포,5.9221,566.9262,0.3526962903387956,0.633274354076606,19,4,0
KCMD,K,F3,오포,6.05,357.7330625,0.2562195830245739,0.7164548326690833,13,5,0
KCMD,C,F3,산천,5.5784,370.646,0.4629123751068511,0.5193957483779655,76,4,0
KCMD,C,F3,산천,6.8641,371.138,0.5127760376377494,0.4706468671138897,303,6,0
GGMD,K,F3,수성,5.7465,2298.0118,0.1218809550967643,0.8737355233641306,93,4,0
GBMD,Y,F3,창하,6.4913,588.9597,0.1795359502101872,0.8038430146858111,48,5,0
KCMD,C,F2,산천,6.3027,365.6638,0.2580933409220262,0.7176492061311405,70,5,1
KCMD,C,F3,수성,6.5775,375.9049,0.5055248569612206,0.477946471710108,6,6,0
KCMD,Y,F2,창하,6.2302,386.0863999999999,0.4452997591904344,0.5374179089934716,22,4,0
KCMD,K,F3,오포,6.4119,347.06630000000007,0.2636841567360954,0.7094133638574904,20,5,0
KCMD,C,F2,산천,5.8806,368.2074999999999,0.4537574227602627,0.5281383573825984,64,4,0
GGMD,K,F3,수성,6.4787,2296.3168,0.0528194492311227,0.94214826120493,3,5,1
KCMD,K,F3,창하,6.1599,346.03610000000003,0.2639851882328739,0.7118619625591442,13,5,0
KCMD,L,F3,오포,6.4319,357.2517,0.4689450480239332,0.5113750161034054,149,4,0
JJBB,C,F2,창하,6.2554,1695.5323,0.156134902317398,0.8379661360390236,31,4,0
JJBB,Y,F3,산천,5.6109,1693.27,0.0715758677559995,0.9216529411444528,7,5,0
KCMD,L,F3,오포,6.273,356.2402,0.4701036768617977,0.5122588901830522,51,4,0
KCMD,Y,F3,오포,6.4574,352.5017,0.5210227600492959,0.4621518472874112,50,6,0
KCMD,C,F3,산천,6.8166,367.9637,0.5148401477518788,0.4686838619284167,13,6,0
KCMD,C,F2,오포,5.9384,361.0051,0.2608328045685279,0.7158254679568528,23,5,0
KCMD,P,F3,수성,6.6866,376.598,0.5019768823041063,0.4809987866402707,1,6,0
GBMD,Y,F3,오포,6.311,562.5974,0.1862049590987574,0.7962260465906196,71,5,0
GGMD,Y,F3,창하,6.737,2365.91,0.1437549712969461,0.851521531789307,2,6,0
GBMD,K,F3,오포,5.8814,565.395,0.1821483970677896,0.8016717001999234,4,5,0
GBMD,K,F2,오포,6.3942,564.3203000000001,0.1821871459324722,0.79922997394063,126,5,1
GBMD,Y,F3,산천,6.1256,563.0385,0.1858676576563847,0.7955779909850079,14,5,1
GBMD,L,F1,산천,6.737,555.2049999999999,0.413558921307481,0.5732154287720167,37,6,1
JJBB,C,F2,수성,5.9971,1635.4749625,0.0738810077388774,0.9184862365355888,158,5,0
JJBB,C,F3,수성,6.8638,1643.0087,0.1953934467646801,0.7982668033543547,90,6,0
KCMD,C,F3,산천,6.1028,369.0193,0.2561961624622577,0.7188454270965229,12,5,0
GBMD,K,F3,창하,6.5777,584.5206000000001,0.3964497938394373,0.590711253941305,78,6,0
GBMD,C,F2,오포,6.5731,572.0066,0.4082488996812869,0.5787490261547024,25,6,0
KCMD,C,F2,산천,5.6242,376.5935,0.2533021284792449,0.7254040258114225,129,5,0
GBMD,L,F2,오포,6.6824,556.7271000000001,0.4085702273435067,0.5779374026782934,23,6,1
GBMD,C,F3,수성,6.3105,657.2583,0.164031035772155,0.8192176243300511,82,5,0
GBMD,K,F3,창하,6.1221,585.6428000000001,0.3485383201557385,0.6369213368280243,115,4,0
JJBB,Y,F2,산천,5.8633,1682.8959625,0.0719559270849289,0.9206818623213776,24,5,0
GGMD,C,F2,수성,5.8255,2294.0539000000003,0.1206512411949337,0.8749018523532934,16,4,0
JJBB,C,F2,오포,6.7425,1651.5764,0.195542264752791,0.7982100430138708,31,6,1
KCMD,C,F3,창하,5.9405,338.3296,0.2726674130281544,0.7014338433470166,1,5,0
KCMD,K,F3,수성,6.7026,383.5158,0.5001938541430336,0.4833948423201997,79,6,0
KCMD,L,F2,산천,6.1665,368.993,0.466152769026115,0.5166883707904502,2,4,0
JJBB,C,F1,오포,6.5728,1644.9387000000002,0.1943700431537205,0.7993831642174014,248,6,0
KCMD,L,F3,수성,6.763,370.4214,0.5077844834227895,0.4756431854952618,48,6,0
JJBB,L,F3,수성,7.0139,1649.2282,0.1950206259441453,0.7985185149320215,3,6,1
JJBB,L,F1,수성,6.6761,1649.4368,0.1945114618109225,0.7992193079789321,94,6,0
KCMD,Y,F3,오포,6.2695,351.46320000000003,0.2651293572436026,0.7081668345758614,11,5,0
KCMD,C,F2,산천,6.357,361.1350999999999,0.4648378905689611,0.5180832353025564,68,4,0
KCMD,Y,F3,수성,6.6083,373.36550000000005,0.5067291879468845,0.4767179519918284,75,6,0
KCMD,K,F3,산천,6.4307,368.7863,0.4563861935520587,0.5246938223828359,144,4,0
JJBB,L,F3,수성,6.1173,1646.3058,0.1621211233753774,0.8312744513900812,7,4,0
KCMD,K,F3,산천,5.8069,370.8936,0.2502323804298842,0.7267151282402963,28,5,0
KCMD,L,F1,창하,6.229,375.0438,0.2526482747961825,0.7245543062478266,92,5,0
KCMD,P,F3,오포,6.7398,355.9654,0.2576594759930776,0.7163146456312633,63,5,0
JJBB,Y,F3,오포,7.0451,1638.3996,0.1652355441446267,0.8280558573948378,103,4,1
KCMD,C,F2,창하,5.5334,375.6014,0.2533140027743527,0.7236463471023429,1,5,0
GBMD,C,F3,오포,6.1358,564.3437,0.1855756532535696,0.7962408995993002,12,5,0
KCMD,K,F3,창하,5.6245,380.0836,0.2470522151594876,0.729905325216523,16,5,0
GGMD,L,F3,수성,6.7011,2295.9536,0.1460188003150642,0.8490293283435827,16,6,0
KCMD,L,F3,수성,5.9134,380.9159,0.2459211966435607,0.73141938209259,32,5,0
KCMD,K,F3,산천,6.6192,373.8332,0.2501181698230363,0.7253826451412605,39,5,0
KCMD,K,F3,창하,6.6198,386.1053,0.4984709949091824,0.4853312802463704,35,6,1
KCMD,K,F3,오포,5.889,355.36570000000006,0.4657398371615421,0.5175957294958999,27,4,0
KCMD,Y,F3,오포,6.8472,359.8233,0.5160154568323868,0.4665879561191939,130,6,1
KCMD,L,F1,오포,6.2042,362.1441,0.4563448205694685,0.5263645877240156,15,4,0
JJBB,Y,F2,산천,6.6311,1689.8204,0.1899134928338948,0.8040790650754678,1,6,0
JJBB,L,F3,오포,5.8365,1646.3711,0.1625786134933381,0.8315257533056557,23,4,1
GGMD,Y,F3,오포,6.8529,2406.8428,0.1427543747786043,0.8525833510449876,36,6,1
GGMD,L,F3,수성,6.0626,2292.1219,0.1244528762188495,0.8710059735976107,6,4,0
KCMD,L,F2,수성,6.748,376.2311,0.5084294191919192,0.4750392676767676,75,6,0
GBMD,C,F3,창하,5.5645,588.4278625,0.179483482910063,0.8025694406557735,47,5,0
KCMD,K,F3,산천,5.9279,364.4453,0.2537438744862472,0.7201337733164717,14,5,0
JJBB,L,F1,오포,5.0477,1639.9333625,0.1608994343627187,0.8326817312867486,191,4,0
KCMD,K,F3,창하,6.1593,343.2517,0.4737113493661889,0.5083101824428385,43,4,0
KCMD,L,F3,수성,6.4942,373.45,0.4548286354223894,0.5260674188958853,66,4,0
GGMD,Y,F2,수성,6.1378,2302.0688,0.0537789209392097,0.9413643240944444,40,5,0
KCMD,P,F2,산천,6.0697,358.3292,0.2576956079260871,0.7150424041665836,7,5,0
GBMD,Y,F3,오포,6.2967,570.1473000000001,0.1842301712909144,0.7985368142410959,33,5,0
KCMD,K,F3,창하,5.9436,377.529,0.2478097999420121,0.7297361554073644,40,5,0
JJBB,K,F3,창하,6.7346,1651.9036,0.1920306221488887,0.8016614578278171,75,6,0
KCMD,C,F3,산천,6.1019,364.014,0.2584596490538602,0.7152816804543043,41,5,0
KCMD,C,F2,오포,6.1346,352.9502,0.4723168880729702,0.510198470634152,51,4,0
KCMD,K,F3,창하,6.0346,390.3785,0.2425439999999999,0.7348301176470589,19,5,1
GBMD,C,F3,창하,6.2027,588.4962,0.1795741021335845,0.8033310127359843,57,5,0
KCMD,C,F1,수성,6.7633,363.869,0.5132664375064613,0.4702121885661118,3,6,1
KCMD,C,F3,오포,6.0919,355.9849625,0.262502144638404,0.7101944389027431,34,5,0
JJBB,Y,F2,수성,5.6185,1634.2219,0.0740056345314679,0.918969533042422,121,5,1
JJBB,Y,F3,창하,6.3443,1651.3752,0.0732441508824495,0.9196941361239048,29,5,0
JJBB,C,F1,창하,6.0544,1649.2084,0.1608372579008737,0.8324668493925124,50,4,0
KCMD,K,F3,창하,6.9472,382.605,0.4974084557096982,0.4856194549862287,2,6,0
JJBB,K,F3,오포,5.9996,1641.3183,0.1614880321374769,0.8325099288369946,51,4,0
JJBB,C,F2,수성,6.8119,1651.4336,0.1915596526334194,0.8020873079090008,5,6,0
KCMD,L,F3,창하,6.8752,374.2515,0.5072053268210783,0.4760197657114511,4,6,0
GBMD,K,F2,산천,6.6273,555.4159999999999,0.4124945211710222,0.5741564670856764,91,6,0
JJBB,C,F3,창하,6.095,1697.5755,0.1603146732937802,0.8337469549330085,2,4,0
KCMD,K,F3,수성,6.7221,381.4366,0.4986430378459465,0.4849119639974066,45,6,0
KCMD,L,F1,창하,5.9375,345.68319999999994,0.4723783441553661,0.5089789007170517,92,4,0
KCMD,Y,F2,수성,5.4356,374.8346,0.2539857465670085,0.7239403596191359,16,5,0
KCMD,K,F3,산천,5.8378,365.35350000000005,0.454173508840523,0.5290607758807941,15,4,0
JJBB,L,F1,창하,6.8116,1649.6441,0.1929298151087553,0.8007475741822118,34,6,0
KCMD,L,F3,수성,6.7073,373.98120000000006,0.452535626257189,0.5297634359860611,37,4,0
KCMD,K,F3,창하,6.3235,345.3841,0.262251696483652,0.7102284597984783,131,5,0
GBMD,C,F2,오포,6.9028,560.4295,0.4075375161373612,0.5788066098631551,41,6,1
GBMD,L,F3,산천,6.8265,558.403,0.4079502803079761,0.5786499621765577,15,6,0
GGMD,K,F3,창하,5.9791,2356.3248,0.1186096194994883,0.8768535863801283,183,4,0
GBMD,C,F2,산천,6.8081,566.9251999999999,0.4040186541483908,0.58235169643866,52,6,0
KCMD,K,F3,창하,5.628,380.4936,0.4519335896539671,0.5319728766165677,28,4,1
KCMD,Y,F2,산천,6.6299,366.6070999999999,0.5136085207767588,0.4695997079469179,39,6,1
KCMD,L,F1,산천,5.6188,372.5806,0.2537367492878045,0.7220414333055561,34,5,0
KCMD,K,F3,산천,6.7301,365.7632,0.5128906290181556,0.4703019081417477,47,6,1
JJBB,C,F2,수성,6.72,1644.9552,0.1933080822824225,0.8003246146660439,19,6,0
KCMD,C,F2,오포,6.8701,352.80350000000004,0.5258367886389551,0.4571414688504199,26,6,0
KCMD,C,F2,산천,6.7228,365.0255,0.513068873079699,0.4704421847613156,10,6,0
KCMD,L,F1,창하,6.7419,379.1955,0.5040898010735712,0.4789333754341648,17,6,0
KCMD,C,F3,산천,6.2747,369.2405625,0.4554395042074141,0.5248472857914488,63,4,0
KCMD,P,F3,창하,6.0057,379.9216,0.4563548355778699,0.5269297235821973,3,4,0
JJBB,K,F2,수성,6.1278,1642.3552,0.1585079899160347,0.8347506454957611,27,4,1
GBMD,L,F1,오포,5.4912,557.6429625000001,0.185976580328617,0.795360227207896,11,5,0
GBMD,L,F3,창하,6.1876,583.3498999999999,0.3461590756828591,0.6406847810567703,93,4,0
KCMD,C,F3,오포,7.0021,354.9254,0.5181618070460137,0.4644890854839554,77,6,1
KCMD,C,F3,산천,5.9414,372.7691,0.2546750731206539,0.72204292327658,8,5,0
KCMD,C,F2,오포,6.3468,360.9131,0.4585921442257446,0.5238824536956396,67,4,1
KCMD,P,F2,산천,6.4448,357.3478,0.4606634580325239,0.5211810690585575,40,4,1
JJBB,P,F2,창하,6.812,1631.9103,0.195671249889983,0.7979455196221286,44,6,0
